时间s,最坏视线距离m,是否被遮
23.285,4155.9692,0
23.286,4156.2689,0
23.287,4156.5686,0
23.288,4156.8684,0
23.289,4157.1681,0
23.290,4157.4678,0
23.291,4157.7675,0
23.292,4158.0672,0
23.293,4158.3669,0
23.294,4158.6666,0
23.295,4158.9664,0
23.296,4159.2661,0
23.297,4159.5658,0
23.298,4159.8655,0
23.299,4160.1652,0
23.300,4160.4649,0
23.301,4160.7647,0
23.302,4161.0644,0
23.303,4161.3641,0
23.304,4161.6638,0
23.305,4161.9635,0
23.306,4162.2632,0
23.307,4162.5630,0
23.308,4162.8627,0
23.309,4163.1624,0
23.310,4163.4621,0
23.311,4163.7618,0
23.312,4164.0615,0
23.313,4164.3613,0
23.314,4164.6610,0
23.315,4164.9607,0
23.316,4165.2604,0
23.317,4165.5601,0
23.318,4165.8598,0
23.319,4166.1596,0
23.320,4166.4593,0
23.321,4166.7590,0
23.322,4167.0587,0
23.323,4167.3584,0
23.324,4167.6581,0
23.325,4167.9578,0
23.326,4168.2576,0
23.327,4168.5573,0
23.328,4168.8570,0
23.329,4169.1567,0
23.330,4169.4564,0
23.331,4169.7561,0
23.332,4170.0559,0
23.333,4170.3556,0
23.334,4170.6553,0
23.335,4170.9550,0
23.336,4171.2547,0
23.337,4171.5544,0
23.338,4171.8542,0
23.339,4172.1539,0
23.340,4172.4536,0
23.341,4172.7533,0
23.342,4173.0530,0
23.343,4173.3527,0
23.344,4173.6525,0
23.345,4173.9522,0
23.346,4174.2519,0
23.347,4174.5516,0
23.348,4174.8513,0
23.349,4175.1510,0
23.350,4175.4508,0
23.351,4175.7505,0
23.352,4176.0502,0
23.353,4176.3499,0
23.354,4176.6496,0
23.355,4176.9493,0
23.356,4177.2491,0
23.357,4177.5488,0
23.358,4177.8485,0
23.359,4178.1482,0
23.360,4178.4479,0
23.361,4178.7476,0
23.362,4179.0473,0
23.363,4179.3471,0
23.364,4179.6468,0
23.365,4179.9465,0
23.366,4180.2462,0
23.367,4180.5459,0
23.368,4180.8456,0
23.369,4181.1454,0
23.370,4181.4451,0
23.371,4181.7448,0
23.372,4182.0445,0
23.373,4182.3442,0
23.374,4182.6439,0
23.375,4182.9437,0
23.376,4183.2434,0
23.377,4183.5431,0
23.378,4183.8428,0
23.379,4184.1425,0
23.380,4184.4422,0
23.381,4184.7420,0
23.382,4185.0417,0
23.383,4185.3414,0
23.384,4185.6411,0
23.385,4185.9408,0
23.386,4186.2405,0
23.387,4186.5403,0
23.388,4186.8400,0
23.389,4187.1397,0
23.390,4187.4394,0
23.391,4187.7391,0
23.392,4188.0388,0
23.393,4188.3385,0
23.394,4188.6383,0
23.395,4188.9380,0
23.396,4189.2377,0
23.397,4189.5374,0
23.398,4189.8371,0
23.399,4190.1368,0
23.400,4190.4366,0
23.401,4190.7363,0
23.402,4191.0360,0
23.403,4191.3357,0
23.404,4191.6354,0
23.405,4191.9351,0
23.406,4192.2349,0
23.407,4192.5346,0
23.408,4192.8343,0
23.409,4193.1340,0
23.410,4193.4337,0
23.411,4193.7334,0
23.412,4194.0332,0
23.413,4194.3329,0
23.414,4194.6326,0
23.415,4194.9323,0
23.416,4195.2320,0
23.417,4195.5317,0
23.418,4195.8315,0
23.419,4196.1312,0
23.420,4196.4309,0
23.421,4196.7306,0
23.422,4197.0303,0
23.423,4197.3300,0
23.424,4197.6297,0
23.425,4197.9295,0
23.426,4198.2292,0
23.427,4198.5289,0
23.428,4198.8286,0
23.429,4199.1283,0
23.430,4199.4280,0
23.431,4199.7278,0
23.432,4200.0275,0
23.433,4200.3272,0
23.434,4200.6269,0
23.435,4200.9266,0
23.436,4201.2263,0
23.437,4201.5261,0
23.438,4201.8258,0
23.439,4202.1255,0
23.440,4202.4252,0
23.441,4202.7249,0
23.442,4203.0246,0
23.443,4203.3244,0
23.444,4203.6241,0
23.445,4203.9238,0
23.446,4204.2235,0
23.447,4204.5232,0
23.448,4204.8229,0
23.449,4205.1227,0
23.450,4205.4224,0
23.451,4205.7221,0
23.452,4206.0218,0
23.453,4206.3215,0
23.454,4206.6212,0
23.455,4206.9210,0
23.456,4207.2207,0
23.457,4207.5204,0
23.458,4207.8201,0
23.459,4208.1198,0
23.460,4208.4195,0
23.461,4208.7192,0
23.462,4209.0190,0
23.463,4209.3187,0
23.464,4209.6184,0
23.465,4209.9181,0
23.466,4210.2178,0
23.467,4210.5175,0
23.468,4210.8173,0
23.469,4211.1170,0
23.470,4211.4167,0
23.471,4211.7164,0
23.472,4212.0161,0
23.473,4212.3158,0
23.474,4212.6156,0
23.475,4212.9153,0
23.476,4213.2150,0
23.477,4213.5147,0
23.478,4213.8144,0
23.479,4214.1141,0
23.480,4214.4139,0
23.481,4214.7136,0
23.482,4215.0133,0
23.483,4215.3130,0
23.484,4215.6127,0
23.485,4215.9124,0
23.486,4216.2122,0
23.487,4216.5119,0
23.488,4216.8116,0
23.489,4217.1113,0
23.490,4217.4110,0
23.491,4217.7107,0
23.492,4218.0104,0
23.493,4218.3102,0
23.494,4218.6099,0
23.495,4218.9096,0
23.496,4219.2093,0
23.497,4219.5090,0
23.498,4219.8087,0
23.499,4220.1085,0
23.500,4220.4082,0
23.501,4220.7079,0
23.502,4221.0076,0
23.503,4221.3073,0
23.504,4221.6070,0
23.505,4221.9068,0
23.506,4222.2065,0
23.507,4222.5062,0
23.508,4222.8059,0
23.509,4223.1056,0
23.510,4223.4053,0
23.511,4223.7051,0
23.512,4224.0048,0
23.513,4224.3045,0
23.514,4224.6042,0
23.515,4224.9039,0
23.516,4225.2036,0
23.517,4225.5034,0
23.518,4225.8031,0
23.519,4226.1028,0
23.520,4226.4025,0
23.521,4226.7022,0
23.522,4227.0019,0
23.523,4227.3016,0
23.524,4227.6014,0
23.525,4227.9011,0
23.526,4228.2008,0
23.527,4228.5005,0
23.528,4228.8002,0
23.529,4229.0999,0
23.530,4229.3997,0
23.531,4229.6994,0
23.532,4229.9991,0
23.533,4230.2988,0
23.534,4230.5985,0
23.535,4230.8982,0
23.536,4231.1980,0
23.537,4231.4977,0
23.538,4231.7974,0
23.539,4232.0971,0
23.540,4232.3968,0
23.541,4232.6965,0
23.542,4232.9963,0
23.543,4233.2960,0
23.544,4233.5957,0
23.545,4233.8954,0
23.546,4234.1951,0
23.547,4234.4948,0
23.548,4234.7946,0
23.549,4235.0943,0
23.550,4235.3940,0
23.551,4235.6937,0
23.552,4235.9934,0
23.553,4236.2931,0
23.554,4236.5929,0
23.555,4236.8926,0
23.556,4237.1923,0
23.557,4237.4920,0
23.558,4237.7917,0
23.559,4238.0914,0
23.560,4238.3911,0
23.561,4238.6909,0
23.562,4238.9906,0
23.563,4239.2903,0
23.564,4239.5900,0
23.565,4239.8897,0
23.566,4240.1894,0
23.567,4240.4892,0
23.568,4240.7889,0
23.569,4241.0886,0
23.570,4241.3883,0
23.571,4241.6880,0
23.572,4241.9877,0
23.573,4242.2875,0
23.574,4242.5872,0
23.575,4242.8869,0
23.576,4243.1866,0
23.577,4243.4863,0
23.578,4243.7860,0
23.579,4244.0858,0
23.580,4244.3855,0
23.581,4244.6852,0
23.582,4244.9849,0
23.583,4245.2846,0
23.584,4245.5843,0
23.585,4245.8841,0
23.586,4246.1838,0
23.587,4246.4835,0
23.588,4246.7832,0
23.589,4247.0829,0
23.590,4247.3826,0
23.591,4247.6823,0
23.592,4247.9821,0
23.593,4248.2818,0
23.594,4248.5815,0
23.595,4248.8812,0
23.596,4249.1809,0
23.597,4249.4806,0
23.598,4249.7804,0
23.599,4250.0801,0
23.600,4250.3798,0
23.601,4250.6795,0
23.602,4250.9792,0
23.603,4251.2789,0
23.604,4251.5787,0
23.605,4251.8784,0
23.606,4252.1781,0
23.607,4252.4778,0
23.608,4252.7775,0
23.609,4253.0772,0
23.610,4253.3770,0
23.611,4253.6767,0
23.612,4253.9764,0
23.613,4254.2761,0
23.614,4254.5758,0
23.615,4254.8755,0
23.616,4255.1753,0
23.617,4255.4750,0
23.618,4255.7747,0
23.619,4256.0744,0
23.620,4256.3741,0
23.621,4256.6738,0
23.622,4256.9736,0
23.623,4257.2733,0
23.624,4257.5730,0
23.625,4257.8727,0
23.626,4258.1724,0
23.627,4258.4721,0
23.628,4258.7718,0
23.629,4259.0716,0
23.630,4259.3713,0
23.631,4259.6710,0
23.632,4259.9707,0
23.633,4260.2704,0
23.634,4260.5701,0
23.635,4260.8699,0
23.636,4261.1696,0
23.637,4261.4693,0
23.638,4261.7690,0
23.639,4262.0687,0
23.640,4262.3684,0
23.641,4262.6682,0
23.642,4262.9679,0
23.643,4263.2676,0
23.644,4263.5673,0
23.645,4263.8670,0
23.646,4264.1667,0
23.647,4264.4665,0
23.648,4264.7662,0
23.649,4265.0659,0
23.650,4265.3656,0
23.651,4265.6653,0
23.652,4265.9650,0
23.653,4266.2648,0
23.654,4266.5645,0
23.655,4266.8642,0
23.656,4267.1639,0
23.657,4267.4636,0
23.658,4267.7633,0
23.659,4268.0630,0
23.660,4268.3628,0
23.661,4268.6625,0
23.662,4268.9622,0
23.663,4269.2619,0
23.664,4269.5616,0
23.665,4269.8613,0
23.666,4270.1611,0
23.667,4270.4608,0
23.668,4270.7605,0
23.669,4271.0602,0
23.670,4271.3599,0
23.671,4271.6596,0
23.672,4271.9594,0
23.673,4272.2591,0
23.674,4272.5588,0
23.675,4272.8585,0
23.676,4273.1582,0
23.677,4273.4579,0
23.678,4273.7577,0
23.679,4274.0574,0
23.680,4274.3571,0
23.681,4274.6568,0
23.682,4274.9565,0
23.683,4275.2562,0
23.684,4275.5560,0
23.685,4275.8557,0
23.686,4276.1554,0
23.687,4276.4551,0
23.688,4276.7548,0
23.689,4277.0545,0
23.690,4277.3543,0
23.691,4277.6540,0
23.692,4277.9537,0
23.693,4278.2534,0
23.694,4278.5531,0
23.695,4278.8528,0
23.696,4279.1525,0
23.697,4279.4523,0
23.698,4279.7520,0
23.699,4280.0517,0
23.700,4280.3514,0
23.701,4280.6511,0
23.702,4280.9508,0
23.703,4281.2506,0
23.704,4281.5503,0
23.705,4281.8500,0
23.706,4282.1497,0
23.707,4282.4494,0
23.708,4282.7491,0
23.709,4283.0489,0
23.710,4283.3486,0
23.711,4283.6483,0
23.712,4283.9480,0
23.713,4284.2477,0
23.714,4284.5474,0
23.715,4284.8472,0
23.716,4285.1469,0
23.717,4285.4466,0
23.718,4285.7463,0
23.719,4286.0460,0
23.720,4286.3457,0
23.721,4286.6455,0
23.722,4286.9452,0
23.723,4287.2449,0
23.724,4287.5446,0
23.725,4287.8443,0
23.726,4288.1440,0
23.727,4288.4437,0
23.728,4288.7435,0
23.729,4289.0432,0
23.730,4289.3429,0
23.731,4289.6426,0
23.732,4289.9423,0
23.733,4290.2420,0
23.734,4290.5418,0
23.735,4290.8415,0
23.736,4291.1412,0
23.737,4291.4409,0
23.738,4291.7406,0
23.739,4292.0403,0
23.740,4292.3401,0
23.741,4292.6398,0
23.742,4292.9395,0
23.743,4293.2392,0
23.744,4293.5389,0
23.745,4293.8386,0
23.746,4294.1384,0
23.747,4294.4381,0
23.748,4294.7378,0
23.749,4295.0375,0
23.750,4295.3372,0
23.751,4295.6369,0
23.752,4295.9367,0
23.753,4296.2364,0
23.754,4296.5361,0
23.755,4296.8358,0
23.756,4297.1355,0
23.757,4297.4352,0
23.758,4297.7350,0
23.759,4298.0347,0
23.760,4298.3344,0
23.761,4298.6341,0
23.762,4298.9338,0
23.763,4299.2335,0
23.764,4299.5332,0
23.765,4299.8330,0
23.766,4300.1327,0
23.767,4300.4324,0
23.768,4300.7321,0
23.769,4301.0318,0
23.770,4301.3315,0
23.771,4301.6313,0
23.772,4301.9310,0
23.773,4302.2307,0
23.774,4302.5304,0
23.775,4302.8301,0
23.776,4303.1298,0
23.777,4303.4296,0
23.778,4303.7293,0
23.779,4304.0290,0
23.780,4304.3287,0
23.781,4304.6284,0
23.782,4304.9281,0
23.783,4305.2279,0
23.784,4305.5276,0
23.785,4305.8273,0
23.786,4306.1270,0
23.787,4306.4267,0
23.788,4306.7264,0
23.789,4307.0262,0
23.790,4307.3259,0
23.791,4307.6256,0
23.792,4307.9253,0
23.793,4308.2250,0
23.794,4308.5247,0
23.795,4308.8244,0
23.796,4309.1242,0
23.797,4309.4239,0
23.798,4309.7236,0
23.799,4310.0233,0
23.800,4310.3230,0
23.801,4310.6227,0
23.802,4310.9225,0
23.803,4311.2222,0
23.804,4311.5219,0
23.805,4311.8216,0
23.806,4312.1213,0
23.807,4312.4210,0
23.808,4312.7208,0
23.809,4313.0205,0
23.810,4313.3202,0
23.811,4313.6199,0
23.812,4313.9196,0
23.813,4314.2193,0
23.814,4314.5191,0
23.815,4314.8188,0
23.816,4315.1185,0
23.817,4315.4182,0
23.818,4315.7179,0
23.819,4316.0176,0
23.820,4316.3174,0
23.821,4316.6171,0
23.822,4316.9168,0
23.823,4317.2165,0
23.824,4317.5162,0
23.825,4317.8159,0
23.826,4318.1156,0
23.827,4318.4154,0
23.828,4318.7151,0
23.829,4319.0148,0
23.830,4319.3145,0
23.831,4319.6142,0
23.832,4319.9139,0
23.833,4320.2137,0
23.834,4320.5134,0
23.835,4320.8131,0
23.836,4321.1128,0
23.837,4321.4125,0
23.838,4321.7122,0
23.839,4322.0120,0
23.840,4322.3117,0
23.841,4322.6114,0
23.842,4322.9111,0
23.843,4323.2108,0
23.844,4323.5105,0
23.845,4323.8103,0
23.846,4324.1100,0
23.847,4324.4097,0
23.848,4324.7094,0
23.849,4325.0091,0
23.850,4325.3088,0
23.851,4325.6086,0
23.852,4325.9083,0
23.853,4326.2080,0
23.854,4326.5077,0
23.855,4326.8074,0
23.856,4327.1071,0
23.857,4327.4069,0
23.858,4327.7066,0
23.859,4328.0063,0
23.860,4328.3060,0
23.861,4328.6057,0
23.862,4328.9054,0
23.863,4329.2051,0
23.864,4329.5049,0
23.865,4329.8046,0
23.866,4330.1043,0
23.867,4330.4040,0
23.868,4330.7037,0
23.869,4331.0034,0
23.870,4331.3032,0
23.871,4331.6029,0
23.872,4331.9026,0
23.873,4332.2023,0
23.874,4332.5020,0
23.875,4332.8017,0
23.876,4333.1015,0
23.877,4333.4012,0
23.878,4333.7009,0
23.879,4334.0006,0
23.880,4334.3003,0
23.881,4334.6000,0
23.882,4334.8998,0
23.883,4335.1995,0
23.884,4335.4992,0
23.885,4335.7989,0
23.886,4336.0986,0
23.887,4336.3983,0
23.888,4336.6981,0
23.889,4336.9978,0
23.890,4337.2975,0
23.891,4337.5972,0
23.892,4337.8969,0
23.893,4338.1966,0
23.894,4338.4963,0
23.895,4338.7961,0
23.896,4339.0958,0
23.897,4339.3955,0
23.898,4339.6952,0
23.899,4339.9949,0
23.900,4340.2946,0
23.901,4340.5944,0
23.902,4340.8941,0
23.903,4341.1938,0
23.904,4341.4935,0
23.905,4341.7932,0
23.906,4342.0929,0
23.907,4342.3927,0
23.908,4342.6924,0
23.909,4342.9921,0
23.910,4343.2918,0
23.911,4343.5915,0
23.912,4343.8912,0
23.913,4344.1910,0
23.914,4344.4907,0
23.915,4344.7904,0
23.916,4345.0901,0
23.917,4345.3898,0
23.918,4345.6895,0
23.919,4345.9893,0
23.920,4346.2890,0
23.921,4346.5887,0
23.922,4346.8884,0
23.923,4347.1881,0
23.924,4347.4878,0
23.925,4347.7876,0
23.926,4348.0873,0
23.927,4348.3870,0
23.928,4348.6867,0
23.929,4348.9864,0
23.930,4349.2861,0
23.931,4349.5858,0
23.932,4349.8856,0
23.933,4350.1853,0
23.934,4350.4850,0
23.935,4350.7847,0
23.936,4351.0844,0
23.937,4351.3841,0
23.938,4351.6839,0
23.939,4351.9836,0
23.940,4352.2833,0
23.941,4352.5830,0
23.942,4352.8827,0
23.943,4353.1824,0
23.944,4353.4822,0
23.945,4353.7819,0
23.946,4354.0816,0
23.947,4354.3813,0
23.948,4354.6810,0
23.949,4354.9807,0
23.950,4355.2805,0
23.951,4355.5802,0
23.952,4355.8799,0
23.953,4356.1796,0
23.954,4356.4793,0
23.955,4356.7790,0
23.956,4357.0788,0
23.957,4357.3785,0
23.958,4357.6782,0
23.959,4357.9779,0
23.960,4358.2776,0
23.961,4358.5773,0
23.962,4358.8771,0
23.963,4359.1768,0
23.964,4359.4765,0
23.965,4359.7762,0
23.966,4360.0759,0
23.967,4360.3756,0
23.968,4360.6753,0
23.969,4360.9751,0
23.970,4361.2748,0
23.971,4361.5745,0
23.972,4361.8742,0
23.973,4362.1739,0
23.974,4362.4736,0
23.975,4362.7734,0
23.976,4363.0731,0
23.977,4363.3728,0
23.978,4363.6725,0
23.979,4363.9722,0
23.980,4364.2719,0
23.981,4364.5717,0
23.982,4364.8714,0
23.983,4365.1711,0
23.984,4365.4708,0
23.985,4365.7705,0
23.986,4366.0702,0
23.987,4366.3700,0
23.988,4366.6697,0
23.989,4366.9694,0
23.990,4367.2691,0
23.991,4367.5688,0
23.992,4367.8685,0
23.993,4368.1683,0
23.994,4368.4680,0
23.995,4368.7677,0
23.996,4369.0674,0
23.997,4369.3671,0
23.998,4369.6668,0
23.999,4369.9665,0
24.000,4370.2663,0
24.001,4370.5660,0
24.002,4370.8657,0
24.003,4371.1654,0
24.004,4371.4651,0
24.005,4371.7648,0
24.006,4372.0646,0
24.007,4372.3643,0
24.008,4372.6640,0
24.009,4372.9637,0
24.010,4373.2634,0
24.011,4373.5631,0
24.012,4373.8629,0
24.013,4374.1626,0
24.014,4374.4623,0
24.015,4374.7620,0
24.016,4375.0617,0
24.017,4375.3614,0
24.018,4375.6612,0
24.019,4375.9609,0
24.020,4376.2606,0
24.021,4376.5603,0
24.022,4376.8600,0
24.023,4377.1597,0
24.024,4377.4595,0
24.025,4377.7592,0
24.026,4378.0589,0
24.027,4378.3586,0
24.028,4378.6583,0
24.029,4378.9580,0
24.030,4379.2578,0
24.031,4379.5575,0
24.032,4379.8572,0
24.033,4380.1569,0
24.034,4380.4566,0
24.035,4380.7563,0
24.036,4381.0560,0
24.037,4381.3558,0
24.038,4381.6555,0
24.039,4381.9552,0
24.040,4382.2549,0
24.041,4382.5546,0
24.042,4382.8543,0
24.043,4383.1541,0
24.044,4383.4538,0
24.045,4383.7535,0
24.046,4384.0532,0
24.047,4384.3529,0
24.048,4384.6526,0
24.049,4384.9524,0
24.050,4385.2521,0
24.051,4385.5518,0
24.052,4385.8515,0
24.053,4386.1512,0
24.054,4386.4509,0
24.055,4386.7507,0
24.056,4387.0504,0
24.057,4387.3501,0
24.058,4387.6498,0
24.059,4387.9495,0
24.060,4388.2492,0
24.061,4388.5490,0
24.062,4388.8487,0
24.063,4389.1484,0
24.064,4389.4481,0
24.065,4389.7478,0
24.066,4390.0475,0
24.067,4390.3472,0
24.068,4390.6470,0
24.069,4390.9467,0
24.070,4391.2464,0
24.071,4391.5461,0
24.072,4391.8458,0
24.073,4392.1455,0
24.074,4392.4453,0
24.075,4392.7450,0
24.076,4393.0447,0
24.077,4393.3444,0
24.078,4393.6441,0
24.079,4393.9438,0
24.080,4394.2436,0
24.081,4394.5433,0
24.082,4394.8430,0
24.083,4395.1427,0
24.084,4395.4424,0
24.085,4395.7421,0
24.086,4396.0419,0
24.087,4396.3416,0
24.088,4396.6413,0
24.089,4396.9410,0
24.090,4397.2407,0
24.091,4397.5404,0
24.092,4397.8402,0
24.093,4398.1399,0
24.094,4398.4396,0
24.095,4398.7393,0
24.096,4399.0390,0
24.097,4399.3387,0
24.098,4399.6385,0
24.099,4399.9382,0
24.100,4400.2379,0
24.101,4400.5376,0
24.102,4400.8373,0
24.103,4401.1370,0
24.104,4401.4367,0
24.105,4401.7365,0
24.106,4402.0362,0
24.107,4402.3359,0
24.108,4402.6356,0
24.109,4402.9353,0
24.110,4403.2350,0
24.111,4403.5348,0
24.112,4403.8345,0
24.113,4404.1342,0
24.114,4404.4339,0
24.115,4404.7336,0
24.116,4405.0333,0
24.117,4405.3331,0
24.118,4405.6328,0
24.119,4405.9325,0
24.120,4406.2322,0
24.121,4406.5319,0
24.122,4406.8316,0
24.123,4407.1314,0
24.124,4407.4311,0
24.125,4407.7308,0
24.126,4408.0305,0
24.127,4408.3302,0
24.128,4408.6299,0
24.129,4408.9297,0
24.130,4409.2294,0
24.131,4409.5291,0
24.132,4409.8288,0
24.133,4410.1285,0
24.134,4410.4282,0
24.135,4410.7279,0
24.136,4411.0277,0
24.137,4411.3274,0
24.138,4411.6271,0
24.139,4411.9268,0
24.140,4412.2265,0
24.141,4412.5262,0
24.142,4412.8260,0
24.143,4413.1257,0
24.144,4413.4254,0
24.145,4413.7251,0
24.146,4414.0248,0
24.147,4414.3245,0
24.148,4414.6243,0
24.149,4414.9240,0
24.150,4415.2237,0
24.151,4415.5234,0
24.152,4415.8231,0
24.153,4416.1228,0
24.154,4416.4226,0
24.155,4416.7223,0
24.156,4417.0220,0
24.157,4417.3217,0
24.158,4417.6214,0
24.159,4417.9211,0
24.160,4418.2209,0
24.161,4418.5206,0
24.162,4418.8203,0
24.163,4419.1200,0
24.164,4419.4197,0
24.165,4419.7194,0
24.166,4420.0192,0
24.167,4420.3189,0
24.168,4420.6186,0
24.169,4420.9183,0
24.170,4421.2180,0
24.171,4421.5177,0
24.172,4421.8174,0
24.173,4422.1172,0
24.174,4422.4169,0
24.175,4422.7166,0
24.176,4423.0163,0
24.177,4423.3160,0
24.178,4423.6157,0
24.179,4423.9155,0
24.180,4424.2152,0
24.181,4424.5149,0
24.182,4424.8146,0
24.183,4425.1143,0
24.184,4425.4140,0
24.185,4425.7138,0
24.186,4426.0135,0
24.187,4426.3132,0
24.188,4426.6129,0
24.189,4426.9126,0
24.190,4427.2123,0
24.191,4427.5121,0
24.192,4427.8118,0
24.193,4428.1115,0
24.194,4428.4112,0
24.195,4428.7109,0
24.196,4429.0106,0
24.197,4429.3104,0
24.198,4429.6101,0
24.199,4429.9098,0
24.200,4430.2095,0
24.201,4430.5092,0
24.202,4430.8089,0
24.203,4431.1087,0
24.204,4431.4084,0
24.205,4431.7081,0
24.206,4432.0078,0
24.207,4432.3075,0
24.208,4432.6072,0
24.209,4432.9069,0
24.210,4433.2067,0
24.211,4433.5064,0
24.212,4433.8061,0
24.213,4434.1058,0
24.214,4434.4055,0
24.215,4434.7052,0
24.216,4435.0050,0
24.217,4435.3047,0
24.218,4435.6044,0
24.219,4435.9041,0
24.220,4436.2038,0
24.221,4436.5035,0
24.222,4436.8033,0
24.223,4437.1030,0
24.224,4437.4027,0
24.225,4437.7024,0
24.226,4438.0021,0
24.227,4438.3018,0
24.228,4438.6016,0
24.229,4438.9013,0
24.230,4439.2010,0
24.231,4439.5007,0
24.232,4439.8004,0
24.233,4440.1001,0
24.234,4440.3999,0
24.235,4440.6996,0
24.236,4440.9993,0
24.237,4441.2990,0
24.238,4441.5987,0
24.239,4441.8984,0
24.240,4442.1981,0
24.241,4442.4979,0
24.242,4442.7976,0
24.243,4443.0973,0
24.244,4443.3970,0
24.245,4443.6967,0
24.246,4443.9964,0
24.247,4444.2962,0
24.248,4444.5959,0
24.249,4444.8956,0
24.250,4445.1953,0
24.251,4445.4950,0
24.252,4445.7947,0
24.253,4446.0945,0
24.254,4446.3942,0
24.255,4446.6939,0
24.256,4446.9936,0
24.257,4447.2933,0
24.258,4447.5930,0
24.259,4447.8928,0
24.260,4448.1925,0
24.261,4448.4922,0
24.262,4448.7919,0
24.263,4449.0916,0
24.264,4449.3913,0
24.265,4449.6911,0
24.266,4449.9908,0
24.267,4450.2905,0
24.268,4450.5902,0
24.269,4450.8899,0
24.270,4451.1896,0
24.271,4451.4894,0
24.272,4451.7891,0
24.273,4452.0888,0
24.274,4452.3885,0
24.275,4452.6882,0
24.276,4452.9879,0
24.277,4453.2876,0
24.278,4453.5874,0
24.279,4453.8871,0
24.280,4454.1868,0
24.281,4454.4865,0
24.282,4454.7862,0
24.283,4455.0859,0
24.284,4455.3857,0
24.285,4455.6854,0
24.286,4455.9851,0
24.287,4456.2848,0
24.288,4456.5845,0
24.289,4456.8842,0
24.290,4457.1840,0
24.291,4457.4837,0
24.292,4457.7834,0
24.293,4458.0831,0
24.294,4458.3828,0
24.295,4458.6825,0
24.296,4458.9823,0
24.297,4459.2820,0
24.298,4459.5817,0
24.299,4459.8814,0
24.300,4460.1811,0
24.301,4460.4808,0
24.302,4460.7806,0
24.303,4461.0803,0
24.304,4461.3800,0
24.305,4461.6797,0
24.306,4461.9794,0
24.307,4462.2791,0
24.308,4462.5788,0
24.309,4462.8786,0
24.310,4463.1783,0
24.311,4463.4780,0
24.312,4463.7777,0
24.313,4464.0774,0
24.314,4464.3771,0
24.315,4464.6769,0
24.316,4464.9766,0
24.317,4465.2763,0
24.318,4465.5760,0
24.319,4465.8757,0
24.320,4466.1754,0
24.321,4466.4752,0
24.322,4466.7749,0
24.323,4467.0746,0
24.324,4467.3743,0
24.325,4467.6740,0
24.326,4467.9737,0
24.327,4468.2735,0
24.328,4468.5732,0
24.329,4468.8729,0
24.330,4469.1726,0
24.331,4469.4723,0
24.332,4469.7720,0
24.333,4470.0718,0
24.334,4470.3715,0
24.335,4470.6712,0
24.336,4470.9709,0
24.337,4471.2706,0
24.338,4471.5703,0
24.339,4471.8701,0
24.340,4472.1698,0
24.341,4472.4695,0
24.342,4472.7692,0
24.343,4473.0689,0
24.344,4473.3686,0
24.345,4473.6683,0
24.346,4473.9681,0
24.347,4474.2678,0
24.348,4474.5675,0
24.349,4474.8672,0
24.350,4475.1669,0
24.351,4475.4666,0
24.352,4475.7664,0
24.353,4476.0661,0
24.354,4476.3658,0
24.355,4476.6655,0
24.356,4476.9652,0
24.357,4477.2649,0
24.358,4477.5647,0
24.359,4477.8644,0
24.360,4478.1641,0
24.361,4478.4638,0
24.362,4478.7635,0
24.363,4479.0632,0
24.364,4479.3630,0
24.365,4479.6627,0
24.366,4479.9624,0
24.367,4480.2621,0
24.368,4480.5618,0
24.369,4480.8615,0
24.370,4481.1613,0
24.371,4481.4610,0
24.372,4481.7607,0
24.373,4482.0604,0
24.374,4482.3601,0
24.375,4482.6598,0
24.376,4482.9596,0
24.377,4483.2593,0
24.378,4483.5590,0
24.379,4483.8587,0
24.380,4484.1584,0
24.381,4484.4581,0
24.382,4484.7578,0
24.383,4485.0576,0
24.384,4485.3573,0
24.385,4485.6570,0
24.386,4485.9567,0
24.387,4486.2564,0
24.388,4486.5561,0
24.389,4486.8559,0
24.390,4487.1556,0
24.391,4487.4553,0
24.392,4487.7550,0
24.393,4488.0547,0
24.394,4488.3544,0
24.395,4488.6542,0
24.396,4488.9539,0
24.397,4489.2536,0
24.398,4489.5533,0
24.399,4489.8530,0
24.400,4490.1527,0
24.401,4490.4525,0
24.402,4490.7522,0
24.403,4491.0519,0
24.404,4491.3516,0
24.405,4491.6513,0
24.406,4491.9510,0
24.407,4492.2508,0
24.408,4492.5505,0
24.409,4492.8502,0
24.410,4493.1499,0
24.411,4493.4496,0
24.412,4493.7493,0
24.413,4494.0490,0
24.414,4494.3488,0
24.415,4494.6485,0
24.416,4494.9482,0
24.417,4495.2479,0
24.418,4495.5476,0
24.419,4495.8473,0
24.420,4496.1471,0
24.421,4496.4468,0
24.422,4496.7465,0
24.423,4497.0462,0
24.424,4497.3459,0
24.425,4497.6456,0
24.426,4497.9454,0
24.427,4498.2451,0
24.428,4498.5448,0
24.429,4498.8445,0
24.430,4499.1442,0
24.431,4499.4439,0
24.432,4499.7437,0
24.433,4500.0434,0
24.434,4500.3431,0
24.435,4500.6428,0
24.436,4500.9425,0
24.437,4501.2422,0
24.438,4501.5420,0
24.439,4501.8417,0
24.440,4502.1414,0
24.441,4502.4411,0
24.442,4502.7408,0
24.443,4503.0405,0
24.444,4503.3403,0
24.445,4503.6400,0
24.446,4503.9397,0
24.447,4504.2394,0
24.448,4504.5391,0
24.449,4504.8388,0
